27.10.2016;;30.09.2016;;07.09.2016;;;;;;;
;;;;;;;;;;;
rubychan/coderay;3;rubychan/coderay;3;rubychan/coderay;3;;;;;;
ryanlecompte/redis_failover;3;ryanlecompte/redis_failover;3;ryanlecompte/redis_failover;3;;;;;;
ryantenney/metrics-spring;3;ryantenney/metrics-spring;3;ryantenney/metrics-spring;3;;;;;;
sachin-handiekar/jInstagram;3;sachin-handiekar/jInstagram;3;sachin-handiekar/jInstagram;3;;;;;;
salesking/sepa_king;3;salesking/sepa_king;3;salesking/sepa_king;3;;;;;;
sarxos/webcam-capture;3;sarxos/webcam-capture;3;sarxos/webcam-capture;3;;;;;;
sass/sass;3;sass/sass;3;sass/sass;3;;;;;;
scttnlsn/dandelion;3;scttnlsn/dandelion;3;scttnlsn/dandelion;3;;;;;;
searls/jasmine-maven-plugin;3;searls/jasmine-maven-plugin;3;searls/jasmine-maven-plugin;3;;;;;;
sethvargo/stove;3;sethvargo/stove;3;sethvargo/stove;3;;;;;;
skylightio/skylight-ruby;3;skylightio/skylight-ruby;3;skylightio/skylight-ruby;3;;;;;;
snitko/straight-server;3;snitko/straight-server;3;snitko/straight-server;3;;;;;;
spockframework/spock;3;spockframework/spock;3;spockframework/spock;3;;;;;;
sporkmonger/addressable;3;sporkmonger/addressable;3;sporkmonger/addressable;3;;;;;;
square/javapoet;3;square/javapoet;3;square/javapoet;3;;;;;;
steelThread/redmon;3;steelThread/redmon;3;steelThread/redmon;3;;;;;;
stephanenicolas/robospice;3;stephanenicolas/robospice;3;stephanenicolas/robospice;3;;;;;;
tent/tentd;3;tent/tentd;3;tent/tentd;3;;;;;;
test-unit/test-unit;3;test-unit/test-unit;3;test-unit/test-unit;3;;;;;;
thibaudgg/video_info;3;thibaudgg/video_info;3;thibaudgg/video_info;3;;;;;;
thoughtbot/paul_revere;3;thoughtbot/paul_revere;3;thoughtbot/paul_revere;3;;;;;;
tilal6991/HoloIRC;3;tilal6991/HoloIRC;3;tilal6991/HoloIRC;3;;;;;;
toy/image_optim;3;toy/image_optim;3;toy/image_optim;3;;;;;;
trautonen/coveralls-maven-plugin;3;trautonen/coveralls-maven-plugin;3;trautonen/coveralls-maven-plugin;3;;;;;;
travis-ci/travis-yaml;3;travis-ci/travis-yaml;3;travis-ci/travis-yaml;3;;;;;;
twitter/cloudhopper-smpp;3;twitter/cloudhopper-smpp;3;twitter/cloudhopper-smpp;3;;;;;;
typesafehub/config;3;typesafehub/config;3;typesafehub/config;3;;;;;;
validator/validator;3;validator/validator;3;validator/validator;3;;;;;;
wvanbergen/chunky_png;3;wvanbergen/chunky_png;3;wvanbergen/chunky_png;3;;;;;;
wvanbergen/request-log-analyzer;3;wvanbergen/request-log-analyzer;3;wvanbergen/request-log-analyzer;3;;;;;;
yob/pdf-reader;3;yob/pdf-reader;3;yob/pdf-reader;3;;;;;;
zeapo/Android-Password-Store;3;zeapo/Android-Password-Store;3;zeapo/Android-Password-Store;3;;;;;;
zeroturnaround/zt-exec;3;zeroturnaround/zt-exec;3;zeroturnaround/zt-exec;3;;;;;;
zquestz/omniauth-google-oauth2;3;zquestz/omniauth-google-oauth2;3;zquestz/omniauth-google-oauth2;3;;;;;;
ActiveJpa/activejpa;2;ActiveJpa/activejpa;2;ActiveJpa/activejpa;2;;;;;;
ArturT/knapsack;2;ArturT/knapsack;2;ArturT/knapsack;2;;;;;;
FasterXML/jackson-annotations;2;FasterXML/jackson-annotations;2;FasterXML/jackson-annotations;2;;;;;;
GiocoApp/gioco;2;GiocoApp/gioco;2;GiocoApp/gioco;2;;;;;;
GoClipse/goclipse;2;GoClipse/goclipse;2;GoClipse/goclipse;2;;;;;;
JakeWharton/DiskLruCache;2;JakeWharton/DiskLruCache;2;JakeWharton/DiskLruCache;2;;;;;;
KronicDeth/intellij-elixir;2;KronicDeth/intellij-elixir;2;KronicDeth/intellij-elixir;2;;;;;;
MaximeD/gem_updater;2;MaximeD/gem_updater;2;MaximeD/gem_updater;2;;;;;;
NARKOZ/ginatra;2;NARKOZ/ginatra;2;NARKOZ/ginatra;2;;;;;;
Netflix/denominator;2;Netflix/denominator;2;Netflix/denominator;2;;;;;;
NicosKaralis/pushmeup;2;NicosKaralis/pushmeup;2;NicosKaralis/pushmeup;2;;;;;;
SQiShER/java-object-diff;2;SQiShER/java-object-diff;2;SQiShER/java-object-diff;2;;;;;;
SimonVT/android-menudrawer;2;SimonVT/android-menudrawer;2;SimonVT/android-menudrawer;2;;;;;;
SoftInstigate/restheart;2;SoftInstigate/restheart;2;SoftInstigate/restheart;2;;;;;;
SpontaneousCMS/spontaneous;2;SpontaneousCMS/spontaneous;2;SpontaneousCMS/spontaneous;2;;;;;;
TimotheeJeannin/ProviGen;2;TimotheeJeannin/ProviGen;2;TimotheeJeannin/ProviGen;2;;;;;;
Tomohiro/airplayer;2;Tomohiro/airplayer;2;Tomohiro/airplayer;2;;;;;;
activerecord-hackery/squeel;2;activerecord-hackery/squeel;2;activerecord-hackery/squeel;2;;;;;;
activescaffold/active_scaffold;2;activescaffold/active_scaffold;2;activescaffold/active_scaffold;2;;;;;;
agoragames/leaderboard;2;agoragames/leaderboard;2;agoragames/leaderboard;2;;;;;;
ai/r18n;2;ai/r18n;2;ai/r18n;2;;;;;;
airbnb/synapse;2;airbnb/synapse;2;airbnb/synapse;2;;;;;;
alt3/cakebox;2;alt3/cakebox;2;alt3/cakebox;2;;;;;;
amatsuda/active_decorator;2;amatsuda/active_decorator;2;amatsuda/active_decorator;2;;;;;;
ananthakumaran/fake_dynamo;2;ananthakumaran/fake_dynamo;2;ananthakumaran/fake_dynamo;2;;;;;;
apache/flink;2;apache/flink;2;apache/flink;2;;;;;;
apneadiving/Google-Maps-for-Rails;2;apneadiving/Google-Maps-for-Rails;2;apneadiving/Google-Maps-for-Rails;2;;;;;;
appleboy/html5-template-engine;2;appleboy/html5-template-engine;2;appleboy/html5-template-engine;2;;;;;;
aprescott/serif;2;aprescott/serif;2;aprescott/serif;2;;;;;;
arches/table_print;2;arches/table_print;2;arches/table_print;2;;;;;;
arsduo/batch_api;2;arsduo/batch_api;2;arsduo/batch_api;2;;;;;;
arsduo/koala;2;arsduo/koala;2;arsduo/koala;2;;;;;;
asakusarb/action_args;2;asakusarb/action_args;2;asakusarb/action_args;2;;;;;;
ashmckenzie/percheron;2;ashmckenzie/percheron;2;ashmckenzie/percheron;2;;;;;;
azagniotov/stubby4j;2;azagniotov/stubby4j;2;azagniotov/stubby4j;2;;;;;;
bartdag/py4j;2;bartdag/py4j;2;bartdag/py4j;2;;;;;;
bbatsov/powerpack;2;bbatsov/powerpack;2;bbatsov/powerpack;2;;;;;;
bear-metal/tunemygc;2;bear-metal/tunemygc;2;bear-metal/tunemygc;2;;;;;;
bemyeyes/bemyeyes-server;2;bemyeyes/bemyeyes-server;2;bemyeyes/bemyeyes-server;2;;;;;;
benbalter/word-to-markdown;2;benbalter/word-to-markdown;2;benbalter/word-to-markdown;2;;;;;;
bikeindex/bike_index;2;bikeindex/bike_index;2;bikeindex/bike_index;2;;;;;;
blowmage/minitest-rails;2;blowmage/minitest-rails;2;blowmage/minitest-rails;2;;;;;;
bokmann/font-awesome-rails;2;bokmann/font-awesome-rails;2;bokmann/font-awesome-rails;2;;;;;;
brewster/elastictastic;2;brewster/elastictastic;2;brewster/elastictastic;2;;;;;;
brigade/overcommit;2;brigade/overcommit;2;brigade/overcommit;2;;;;;;
bruno-medeiros/DDT;2;bruno-medeiros/DDT;2;bruno-medeiros/DDT;2;;;;;;
bwillis/versioncake;2;bwillis/versioncake;2;bwillis/versioncake;2;;;;;;
codeforamerica/follow-all;2;codeforamerica/follow-all;2;codeforamerica/follow-all;2;;;;;;
codez/dry_crud;2;codez/dry_crud;2;codez/dry_crud;2;;;;;;
collectiveidea/json_spec;2;collectiveidea/json_spec;2;collectiveidea/json_spec;2;;;;;;
connectbot/connectbot;2;connectbot/connectbot;2;connectbot/connectbot;2;;;;;;
crowdint/rails3-jquery-autocomplete;2;crowdint/rails3-jquery-autocomplete;2;crowdint/rails3-jquery-autocomplete;2;;;;;;
ctran/annotate_models;2;ctran/annotate_models;2;ctran/annotate_models;2;;;;;;
datamapper/do;2;datamapper/do;2;datamapper/do;2;;;;;;
davidmoten/rxjava-jdbc;2;davidmoten/rxjava-jdbc;2;davidmoten/rxjava-jdbc;2;;;;;;
dejan/auto_html;2;dejan/auto_html;2;dejan/auto_html;2;;;;;;
devnied/EMV-NFC-Paycard-Enrollment;2;devnied/EMV-NFC-Paycard-Enrollment;2;devnied/EMV-NFC-Paycard-Enrollment;2;;;;;;
dinosaurwithakatana/hacker-news-android;2;dinosaurwithakatana/hacker-news-android;2;dinosaurwithakatana/hacker-news-android;2;;;;;;
diowa/icare;2;diowa/icare;2;diowa/icare;2;;;;;;
dkubb/memoizable;2;dkubb/memoizable;2;dkubb/memoizable;2;;;;;;
dmarcotte/github-markdown-preview;2;dmarcotte/github-markdown-preview;2;dmarcotte/github-markdown-preview;2;;;;;;
dradis/dradisframework;2;dradis/dradisframework;2;dradis/dradisframework;2;;;;;;
drrb/puppet-library;2;drrb/puppet-library;2;drrb/puppet-library;2;;;;;;
eapache/starscope;2;eapache/starscope;2;eapache/starscope;2;;;;;;
ejholmes/metaforce;2;ejholmes/metaforce;2;ejholmes/metaforce;2;;;;;;
elcuervo/airplay;2;elcuervo/airplay;2;elcuervo/airplay;2;;;;;;
emberjs/ember-rails;2;emberjs/ember-rails;2;emberjs/ember-rails;2;;;;;;
eric/metriks;2;eric/metriks;2;eric/metriks;2;;;;;;
eval/envied;2;eval/envied;2;eval/envied;2;;;;;;
evolve75/RubyTree;2;evolve75/RubyTree;2;evolve75/RubyTree;2;;;;;;
fabiomaffioletti/jsondoc;2;fabiomaffioletti/jsondoc;2;fabiomaffioletti/jsondoc;2;;;;;;
fazibear/colorize;2;fazibear/colorize;2;fazibear/colorize;2;;;;;;
felipecsl/wombat;2;felipecsl/wombat;2;felipecsl/wombat;2;;;;;;
fgrehm/ventriloquist;2;fgrehm/ventriloquist;2;fgrehm/ventriloquist;2;;;;;;
flavorjones/loofah;2;flavorjones/loofah;2;flavorjones/loofah;2;;;;;;
fnando/browser;2;fnando/browser;2;fnando/browser;2;;;;;;
fphilipe/premailer-rails;2;fphilipe/premailer-rails;2;fphilipe/premailer-rails;2;;;;;;
frankiesardo/icepick;2;frankiesardo/icepick;2;frankiesardo/icepick;2;;;;;;
gabrielemariotti/cardslib;2;gabrielemariotti/cardslib;2;gabrielemariotti/cardslib;2;;;;;;
gamache/hyperresource;2;gamache/hyperresource;2;gamache/hyperresource;2;;;;;;
garybernhardt/selecta;2;garybernhardt/selecta;2;garybernhardt/selecta;2;;;;;;
gazay/gon;2;gazay/gon;2;gazay/gon;2;;;;;;
gistflow/gistflow;2;gistflow/gistflow;2;gistflow/gistflow;2;;;;;;
glejeune/Ruby-Graphviz;2;glejeune/Ruby-Graphviz;2;glejeune/Ruby-Graphviz;2;;;;;;
grosser/wwtd;2;grosser/wwtd;2;grosser/wwtd;2;;;;;;
guardian/swarmize;2;guardian/swarmize;2;guardian/swarmize;2;;;;;;
h3xstream/find-sec-bugs;2;h3xstream/find-sec-bugs;2;h3xstream/find-sec-bugs;2;;;;;;
hstaudacher/osgi-jax-rs-connector;2;hstaudacher/osgi-jax-rs-connector;2;hstaudacher/osgi-jax-rs-connector;2;;;;;;
hsz/idea-gitignore;2;hsz/idea-gitignore;2;hsz/idea-gitignore;2;;;;;;
htty/htty;2;htty/htty;2;htty/htty;2;;;;;;
huerlisi/bookyt;2;huerlisi/bookyt;2;huerlisi/bookyt;2;;;;;;
ianheggie/health_check;2;ianheggie/health_check;2;ianheggie/health_check;2;;;;;;
increments/qiita-markdown;2;increments/qiita-markdown;2;increments/qiita-markdown;2;;;;;;
inf0rmer/blanket;2;inf0rmer/blanket;2;inf0rmer/blanket;2;;;;;;
innoq/iqvoc;2;innoq/iqvoc;2;innoq/iqvoc;2;;;;;;
intridea/hashie;2;intridea/hashie;2;intridea/hashie;2;;;;;;
inukshuk/bibtex-ruby;2;inukshuk/bibtex-ruby;2;inukshuk/bibtex-ruby;2;;;;;;
isaiah/jubilee;2;isaiah/jubilee;2;isaiah/jubilee;2;;;;;;
jakenjarvis/Android-OrmLiteContentProvider;2;jakenjarvis/Android-OrmLiteContentProvider;2;jakenjarvis/Android-OrmLiteContentProvider;2;;;;;;
jarib/childprocess;2;jarib/childprocess;2;jarib/childprocess;2;;;;;;
jayway/rest-assured;2;jayway/rest-assured;2;jayway/rest-assured;2;;;;;;
jdamcd/android-crop;2;jdamcd/android-crop;2;jdamcd/android-crop;2;;;;;;
jdigger/git-process;2;jdigger/git-process;2;jdigger/git-process;2;;;;;;
jekyll/mercenary;2;jekyll/mercenary;2;jekyll/mercenary;2;;;;;;
jhnvz/retina_rails;2;jhnvz/retina_rails;2;jhnvz/retina_rails;2;;;;;;
jhy/jsoup;2;jhy/jsoup;2;jhy/jsoup;2;;;;;;
jimmycuadra/lita;2;jimmycuadra/lita;2;jimmycuadra/lita;2;;;;;;
jimweirich/rspec-given;2;jimweirich/rspec-given;2;jimweirich/rspec-given;2;;;;;;
johncarl81/parceler;2;johncarl81/parceler;2;johncarl81/parceler;2;;;;;;
jordansissel/fpm;2;jordansissel/fpm;2;jordansissel/fpm;2;;;;;;
judofyr/temple;2;judofyr/temple;2;judofyr/temple;2;;;;;;
julianhyde/linq4j;2;julianhyde/linq4j;2;julianhyde/linq4j;2;;;;;;
julman99/gson-fire;2;julman99/gson-fire;2;julman99/gson-fire;2;;;;;;
junegunn/fzf;2;junegunn/fzf;2;junegunn/fzf;2;;;;;;
jwtk/jjwt;2;jwtk/jjwt;2;jwtk/jjwt;2;;;;;;
keen/pingpong;2;keen/pingpong;2;keen/pingpong;2;;;;;;
kei-s/github-preview;2;kei-s/github-preview;2;kei-s/github-preview;2;;;;;;
kelemen/netbeans-gradle-project;2;kelemen/netbeans-gradle-project;2;kelemen/netbeans-gradle-project;2;;;;;;
knightliao/disconf;2;knightliao/disconf;2;knightliao/disconf;2;;;;;;
kovyrin/db-charmer;2;kovyrin/db-charmer;2;kovyrin/db-charmer;2;;;;;;
ksoichiro/Android-ObservableScrollView;2;ksoichiro/Android-ObservableScrollView;2;ksoichiro/Android-ObservableScrollView;2;;;;;;
kuujo/copycat;2;kuujo/copycat;2;kuujo/copycat;2;;;;;;
langalex/couch_potato;2;langalex/couch_potato;2;langalex/couch_potato;2;;;;;;
lardawge/carrierwave_backgrounder;2;lardawge/carrierwave_backgrounder;2;lardawge/carrierwave_backgrounder;2;;;;;;
laserlemon/figaro;2;laserlemon/figaro;2;laserlemon/figaro;2;;;;;;
lassebunk/gretel;2;lassebunk/gretel;2;lassebunk/gretel;2;;;;;;
laurilehmijoki/s3_website;2;laurilehmijoki/s3_website;2;laurilehmijoki/s3_website;2;;;;;;
le0pard/mongodb_logger;2;le0pard/mongodb_logger;2;le0pard/mongodb_logger;2;;;;;;
ligi/PassAndroid;2;ligi/PassAndroid;2;ligi/PassAndroid;2;;;;;;
louismullie/treat;2;louismullie/treat;2;louismullie/treat;2;;;;;;
mame/quine-relay;2;mame/quine-relay;2;mame/quine-relay;2;;;;;;
maoueh/nugrant;2;maoueh/nugrant;2;maoueh/nugrant;2;;;;;;
marcandre/backports;2;marcandre/backports;2;marcandre/backports;2;;;;;;
marubinotto/Piggydb;2;marubinotto/Piggydb;2;marubinotto/Piggydb;2;;;;;;
mattbrictson/airbrussh;2;mattbrictson/airbrussh;2;mattbrictson/airbrussh;2;;;;;;
mbj/unparser;2;mbj/unparser;2;mbj/unparser;2;;;;;;
mdxp/nodejs-cookbook;2;mdxp/nodejs-cookbook;2;mdxp/nodejs-cookbook;2;;;;;;
mfornos/humanize;2;mfornos/humanize;2;mfornos/humanize;2;;;;;;
mirego/gaffe;2;mirego/gaffe;2;mirego/gaffe;2;;;;;;
mixi-inc/RubyTraining;2;mixi-inc/RubyTraining;2;mixi-inc/RubyTraining;2;;;;;;
mkdynamic/omniauth-facebook;2;mkdynamic/omniauth-facebook;2;mkdynamic/omniauth-facebook;2;;;;;;
mongoid-rspec/mongoid-rspec;2;mongoid-rspec/mongoid-rspec;2;mongoid-rspec/mongoid-rspec;2;;;;;;
mongoid/origin;2;mongoid/origin;2;mongoid/origin;2;;;;;;
morgoth/picasa;2;morgoth/picasa;2;morgoth/picasa;2;;;;;;
mperham/girl_friday;2;mperham/girl_friday;2;mperham/girl_friday;2;;;;;;
mustache/mustache;2;mustache/mustache;2;mustache/mustache;2;;;;;;
mycila/license-maven-plugin;2;mycila/license-maven-plugin;2;mycila/license-maven-plugin;2;;;;;;
myui/hivemall;2;myui/hivemall;2;myui/hivemall;2;;;;;;
natritmeyer/site_prism;2;natritmeyer/site_prism;2;natritmeyer/site_prism;2;;;;;;
nesquena/backburner;2;nesquena/backburner;2;nesquena/backburner;2;;;;;;
nevans/resque-pool;2;nevans/resque-pool;2;nevans/resque-pool;2;;;;;;
njonsson/cape;2;njonsson/cape;2;njonsson/cape;2;;;;;;
nviennot/nobrainer;2;nviennot/nobrainer;2;nviennot/nobrainer;2;;;;;;
olbrich/ruby-units;2;olbrich/ruby-units;2;olbrich/ruby-units;2;;;;;;
openpnp/openpnp;2;openpnp/openpnp;2;openpnp/openpnp;2;;;;;;
openstreetmap/openstreetmap-website;2;openstreetmap/openstreetmap-website;2;openstreetmap/openstreetmap-website;2;;;;;;
orbeon/orbeon-forms;2;orbeon/orbeon-forms;2;orbeon/orbeon-forms;2;;;;;;
orientation/orientation;2;orientation/orientation;2;orientation/orientation;2;;;;;;
owlike/genson;2;owlike/genson;2;owlike/genson;2;;;;;;
patriciomacadden/hobbit;2;patriciomacadden/hobbit;2;patriciomacadden/hobbit;2;;;;;;
pbyrne/cron-checker;2;pbyrne/cron-checker;2;pbyrne/cron-checker;2;;;;;;
pedrovgs/Algorithms;2;pedrovgs/Algorithms;2;pedrovgs/Algorithms;2;;;;;;
pedrovgs/DraggablePanel;2;pedrovgs/DraggablePanel;2;pedrovgs/DraggablePanel;2;;;;;;
pedrovgs/Renderers;2;pedrovgs/Renderers;2;pedrovgs/Renderers;2;;;;;;
pellegrino/jackpot;2;pellegrino/jackpot;2;pellegrino/jackpot;2;;;;;;
peter-murach/finite_machine;2;peter-murach/finite_machine;2;peter-murach/finite_machine;2;;;;;;
peter-murach/github_cli;2;peter-murach/github_cli;2;peter-murach/github_cli;2;;;;;;
pewniak747/hipbot;2;pewniak747/hipbot;2;pewniak747/hipbot;2;;;;;;
phlipper/chef-monit;2;phlipper/chef-monit;2;phlipper/chef-monit;2;;;;;;
phoet/asin;2;phoet/asin;2;phoet/asin;2;;;;;;
plashchynski/crono;2;plashchynski/crono;2;plashchynski/crono;2;;;;;;
poise/poise;2;poise/poise;2;poise/poise;2;;;;;;
pothibo/ecrire;2;pothibo/ecrire;2;pothibo/ecrire;2;;;;;;
propublica/daybreak;2;propublica/daybreak;2;propublica/daybreak;2;;;;;;
psi-probe/psi-probe;2;psi-probe/psi-probe;2;psi-probe/psi-probe;2;;;;;;
pushtorefresh/storio;2;pushtorefresh/storio;2;pushtorefresh/storio;2;;;;;;
qos-ch/logback;2;qos-ch/logback;2;qos-ch/logback;2;;;;;;
rabbit-shocker/rabbit;2;rabbit-shocker/rabbit;2;rabbit-shocker/rabbit;2;;;;;;
radar/by_star;2;radar/by_star;2;radar/by_star;2;;;;;;
rails-api/rails-api;2;rails-api/rails-api;2;rails-api/rails-api;2;;;;;;
ralfstx/minimal-json;2;ralfstx/minimal-json;2;ralfstx/minimal-json;2;;;;;;
refile/refile;2;refile/refile;2;refile/refile;2;;;;;;
rehttp/rehttp;2;rehttp/rehttp;2;rehttp/rehttp;2;;;;;;
rejasupotaro/Rebuild;2;rejasupotaro/Rebuild;2;rejasupotaro/Rebuild;2;;;;;;
remiprev/teamocil;2;remiprev/teamocil;2;remiprev/teamocil;2;;;;;;
rest-driver/rest-driver;2;rest-driver/rest-driver;2;rest-driver/rest-driver;2;;;;;;
rgrove/sanitize;2;rgrove/sanitize;2;rgrove/sanitize;2;;;;;;
rondevera/twig;2;rondevera/twig;2;rondevera/twig;2;;;;;;
rs-pro/mongoid-elasticsearch;2;rs-pro/mongoid-elasticsearch;2;rs-pro/mongoid-elasticsearch;2;;;;;;
rsl/stringex;2;rsl/stringex;2;rsl/stringex;2;;;;;;
rslifka/elasticity;2;rslifka/elasticity;2;rslifka/elasticity;2;;;;;;
rubysec/bundler-audit;2;rubysec/bundler-audit;2;rubysec/bundler-audit;2;;;;;;
ruckus/quickeebooks;2;ruckus/quickeebooks;2;ruckus/quickeebooks;2;;;;;;
ryanb/letter_opener;2;ryanb/letter_opener;2;ryanb/letter_opener;2;;;;;;
ryanb/nested_form;2;ryanb/nested_form;2;ryanb/nested_form;2;;;;;;
sahan/RoboZombie;2;sahan/RoboZombie;2;sahan/RoboZombie;2;;;;;;
saturnflyer/surrounded;2;saturnflyer/surrounded;2;saturnflyer/surrounded;2;;;;;;
savonrb/gyoku;2;savonrb/gyoku;2;savonrb/gyoku;2;;;;;;
schneems/wicked;2;schneems/wicked;2;schneems/wicked;2;;;;;;
sferik/mtgox;2;sferik/mtgox;2;sferik/mtgox;2;;;;;;
sferik/sign-in-with-twitter;2;sferik/sign-in-with-twitter;2;sferik/sign-in-with-twitter;2;;;;;;
shageman/the_next_big_thing;2;shageman/the_next_big_thing;2;shageman/the_next_big_thing;2;;;;;;
shawn42/gamebox;2;shawn42/gamebox;2;shawn42/gamebox;2;;;;;;
shyiko/mysql-binlog-connector-java;2;shyiko/mysql-binlog-connector-java;2;shyiko/mysql-binlog-connector-java;2;;;;;;
simonc/memfs;2;simonc/memfs;2;simonc/memfs;2;;;;;;
skoji/gepub;2;skoji/gepub;2;skoji/gepub;2;;;;;;
sorah/mamiya;2;sorah/mamiya;2;sorah/mamiya;2;;;;;;
sosedoff/lxc-ruby;2;sosedoff/lxc-ruby;2;sosedoff/lxc-ruby;2;;;;;;
soundcloud/java-api-wrapper;2;soundcloud/java-api-wrapper;2;soundcloud/java-api-wrapper;2;;;;;;
spacecowboy/NoNonsense-FilePicker;2;spacecowboy/NoNonsense-FilePicker;2;spacecowboy/NoNonsense-FilePicker;2;;;;;;
spacecowboy/NotePad;2;spacecowboy/NotePad;2;spacecowboy/NotePad;2;;;;;;
spilliton/randumb;2;spilliton/randumb;2;spilliton/randumb;2;;;;;;
sstephenson/execjs;2;sstephenson/execjs;2;sstephenson/execjs;2;;;;;;
sunitparekh/data-anonymization;2;sunitparekh/data-anonymization;2;sunitparekh/data-anonymization;2;;;;;;
sunlightlabs/scout;2;sunlightlabs/scout;2;sunlightlabs/scout;2;;;;;;
supermarin/xcpretty;2;supermarin/xcpretty;2;supermarin/xcpretty;2;;;;;;
svenfuchs/gem-release;2;svenfuchs/gem-release;2;svenfuchs/gem-release;2;;;;;;
t-oster/VisiCut;2;t-oster/VisiCut;2;t-oster/VisiCut;2;;;;;;
taganaka/polipus;2;taganaka/polipus;2;taganaka/polipus;2;;;;;;
tananaev/traccar;2;tananaev/traccar;2;tananaev/traccar;2;;;;;;
thetron/mongoid_token;2;thetron/mongoid_token;2;thetron/mongoid_token;2;;;;;;
tinkerpop/gremlin;2;tinkerpop/gremlin;2;tinkerpop/gremlin;2;;;;;;
tjerkw/Android-SlideExpandableListView;2;tjerkw/Android-SlideExpandableListView;2;tjerkw/Android-SlideExpandableListView;2;;;;;;
topfunky/gruff;2;topfunky/gruff;2;topfunky/gruff;2;;;;;;
torakiki/pdfsam;2;torakiki/pdfsam;2;torakiki/pdfsam;2;;;;;;
tpitale/staccato;2;tpitale/staccato;2;tpitale/staccato;2;;;;;;
travisjeffery/timecop;2;travisjeffery/timecop;2;travisjeffery/timecop;2;;;;;;
trifork/erjang;2;trifork/erjang;2;trifork/erjang;2;;;;;;
tscolari/mobylette;2;tscolari/mobylette;2;tscolari/mobylette;2;;;;;;
turboladen/tailor;2;turboladen/tailor;2;turboladen/tailor;2;;;;;;
twilio/twilio-java;2;twilio/twilio-java;2;twilio/twilio-java;2;;;;;;
ushahidi/SMSSync;2;ushahidi/SMSSync;2;ushahidi/SMSSync;2;;;;;;
vaneyckt/Jently;2;vaneyckt/Jently;2;vaneyckt/Jently;2;;;;;;
wasabeef/recyclerview-animators;2;wasabeef/recyclerview-animators;2;wasabeef/recyclerview-animators;2;;;;;;
weppos/whois;2;weppos/whois;2;weppos/whois;2;;;;;;
willdurand/puppet-nodejs;2;willdurand/puppet-nodejs;2;willdurand/puppet-nodejs;2;;;;;;
wvanbergen/state_machine-audit_trail;2;wvanbergen/state_machine-audit_trail;2;wvanbergen/state_machine-audit_trail;2;;;;;;
xerial/sqlite-jdbc;2;xerial/sqlite-jdbc;2;xerial/sqlite-jdbc;2;;;;;;
yolk/valvat;2;yolk/valvat;2;yolk/valvat;2;;;;;;
youpy/ruby-lastfm;2;youpy/ruby-lastfm;2;youpy/ruby-lastfm;2;;;;;;
yujinakayama/guard-rubocop;2;yujinakayama/guard-rubocop;2;yujinakayama/guard-rubocop;2;;;;;;
zdavatz/spreadsheet;2;zdavatz/spreadsheet;2;zdavatz/spreadsheet;2;;;;;;
zdennis/activerecord-import;2;zdennis/activerecord-import;2;zdennis/activerecord-import;2;;;;;;
zenhob/hcl;2;zenhob/hcl;2;zenhob/hcl;2;;;;;;
zhangkaitao/es;2;zhangkaitao/es;2;zhangkaitao/es;2;;;;;;
zinenko/vk-ruby;2;zinenko/vk-ruby;2;zinenko/vk-ruby;2;;;;;;
zxing/zxing;2;zxing/zxing;2;zxing/zxing;2;;;;;;
AzureAD/azure-activedirectory-library-for-android;1;AzureAD/azure-activedirectory-library-for-android;1;AzureAD/azure-activedirectory-library-for-android;1;;;;;;
Gazler/rapidash;1;Gazler/rapidash;1;Gazler/rapidash;1;;;;;;
HubSpot/jinjava;1;HubSpot/jinjava;1;HubSpot/jinjava;1;;;;;;
JodaOrg/joda-time;1;JodaOrg/joda-time;1;JodaOrg/joda-time;1;;;;;;
NetSweet/netsuite;1;NetSweet/netsuite;1;NetSweet/netsuite;1;;;;;;
SimonVT/cathode;1;SimonVT/cathode;1;SimonVT/cathode;1;;;;;;
SomMeri/less4j;1;SomMeri/less4j;1;SomMeri/less4j;1;;;;;;
Sutto/rocket_pants;1;Sutto/rocket_pants;1;Sutto/rocket_pants;1;;;;;;
alvinsj/flatten_record;1;alvinsj/flatten_record;1;alvinsj/flatten_record;1;;;;;;
applicationsonline/librarian;1;applicationsonline/librarian;1;applicationsonline/librarian;1;;;;;;
ariejan/imdb;1;ariejan/imdb;1;ariejan/imdb;1;;;;;;
benjaminoakes/maid;1;benjaminoakes/maid;1;benjaminoakes/maid;1;;;;;;
bokmann/business_time;1;bokmann/business_time;1;bokmann/business_time;1;;;;;;
bploetz/versionist;1;bploetz/versionist;1;bploetz/versionist;1;;;;;;
browsermedia/browsercms;1;browsermedia/browsercms;1;browsermedia/browsercms;1;;;;;;
cassianoleal/vagrant-butcher;1;cassianoleal/vagrant-butcher;1;cassianoleal/vagrant-butcher;1;;;;;;
ccocchi/rabl-rails;1;ccocchi/rabl-rails;1;ccocchi/rabl-rails;1;;;;;;
code4craft/webmagic;1;code4craft/webmagic;1;code4craft/webmagic;1;;;;;;
colinsurprenant/redstorm;1;colinsurprenant/redstorm;1;colinsurprenant/redstorm;1;;;;;;
danmayer/coverband;1;danmayer/coverband;1;danmayer/coverband;1;;;;;;
denniskuczynski/beanstalkd_view;1;denniskuczynski/beanstalkd_view;1;denniskuczynski/beanstalkd_view;1;;;;;;
dkubb/veritas;1;dkubb/veritas;1;dkubb/veritas;1;;;;;;
